Language_ID	aes	category	classification	level	med	medovertime	subclassification	Name	Macroarea	Latitude	Longitude	Glottocode	ISO639P3code	Countries	Family_ID	Language_level_ID
ghar1239	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout2853/guad1241/nucl1470/nort2832	language	grammar_sketch	['W. G. Ivens. 1934. A Grammar of the Language of Vaturanga, Guadalcanal, British Solomon Islands. Bulletin of the School of Oriental and African Studies 7. 349-375.', 'P. Bouillon. 1915/1916. Étude sur le dialecte de sugu (Guadalcanal, Solomon Islands). Anthropos X/XI. 758-780.', 'Robert Codrington. 1885. The Melanesian Languages. Oxford: Clarendon Press. viii+572pp.']	(gaee1238:1,geri1237:1,ndii1241:1,ngin1246:1,nucl1471:1,tand1254:1)ghar1239:1;	Ghari	Papunesia	-9.4791	159.917	ghar1239	gri	SB	aust1307	ghar1239
ghay1237	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/aret1241/arei1235/boan1246	language	phonology_or_text	['Robert Petterson. 2012. How Ghayavi (Oceanic, Papuan tip cluster) stories are structured using conjunctions and special particles. Paper presented at the LSPNG Sept 2012.', 'Sidney H. Ray. 1938. The Languages of the Eastern and South-Eastern Division of Papua. Journal of the Royal Anthropological Institute of Great Britain and Ireland 68. 153-208.', 'Sidney H. Ray. 1907. The Melanesian Languages of British New Guinea. In Sidney H. Ray (ed.), Linguistics, 413-503. Cambridge: Cambridge University Press.']	ghay1237:1;	Ghayavi	Papunesia	-10.011	149.84	ghay1237	bmk	PG	aust1307	ghay1237
gilb1244	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/cent2276	language	grammar	[""""Terab'ata R. Groves and Gordon W. Groves and Roderick Jacobs. 1985. Kiribatese: An Outline Description. (Pacific Linguistics: Series D, 64.) Canberra: Research School of Pacific and Asian Studies, Australian National University. iv+155pp."""", 'Stephen Trussel. 1979. Kiribati (Gilbertese) Grammar Handbook. (Peace Corps Language Handbook.) Brattleboro, Vermont: The Experiment in International Living.', 'R. Durrheimer. 1964. Grammaire Gilbertine (essai). (unpublished).', 'Cowell, Reid. 1951. The structure of Gilbertese. Beru, Gilbert Islands: Rongorongo Press. 142pp.', """"Alphonse Colomb. 1888. Vocabulaire Arorai (Iles Gilbert) précédé de notes grammaticales d'après un manuscrit du P. Latium Levêque et le travail de Hale. Paris: Poussielgue frères. 108pp."""", 'Minerva Bingham. 1869. Taekan te itoi ni naina. Honolulu.', 'Minerva Bingham. 1865. Te boki n reirei. Honolulu.']	(bana1287:1,nuii1237:1)gilb1244:1;	Gilbertese	Papunesia	0.179	173.64	gilb1244	gil	FJ;KI;SB;TV	aust1307	gilb1244
gimi1242	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/sout2874/araw1269/araw1283/west2530	language	wordlist_or_less	['MacKenzie, Bonnie and Spencer, Juliann and Van Cott, Sara. 2013. A Sociolinguistic Survey of Bebeli. (SIL Electronic Survey Reports 2013-003.) Dallas, Texas: SIL International. 96pp.', 'Malcolm Ross. 1988. Proto-Oceanic and the Austronesian languages of western Melanesia. (Pacific Linguistics: Series C, 98.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xiii+487pp. (Publication of PhD, ANU 1987.)', 'Hoopert, Daniel A. and Wakefield, David C. 1980. The languages and communities of south-western New Britain. In Raymond L. Johnston (ed.), Language, communication and development in New Britain, 5-40. Ukarumpa: Summer Institute of Linguistics.']	gimi1242:1;	Gimi (West New Britain)	Papunesia	-6.02464	149.478	gimi1242	gip	PG	aust1307	gimi1242
gitu1237	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/nger1240/west2862/tuam1243	language	wordlist_or_less	['Peter C. Lincoln. 1977. Gitua-English Vocabulary. Ms. 51pp.', 'Zöller, Hugo. 1891. Deutsch-Neuguinea und meine ersteigung des Finisterre-Gebirges. Stuttgart: Union Deutsche Verlagsgesellschaft. xxxii+546pp.', 'Hugo Zöller. 1890. Untersuchungen über 24 Sprachen aus dem Schutzgebiet der Neuguinea-Compagnie. Petermanns Geographische Mittheilungen 36. 122-128, 145-152, 181-181.']	gitu1237:1;	Gitua	Papunesia	-6.0151	147.485	gitu1237	ggt	PG	aust1307	gitu1237
gone1237	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/east2446	language	wordlist_or_less	['Paul A. Geraghty. 1983. The History of the Fijian Languages. (Oceanic Linguistics Special Publications, 19.) Honolulu: University of Hawaii Press. xxv+483pp.']	gone1237:1;	Gone Dau	Papunesia	-16.5886	178.599	gone1237	goo	FJ	aust1307	gone1237
gora1262	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/huon1245/sout2878/buan1245/mume1239	language	wordlist_or_less	['Karen Adams and Linda Lauck. 1985. Dialect Survey of Mumeng Dialect Chain. In Papers in New Guinea Linguistics 22, 1-27. Department of Anthropology, Research School of Pacific and Asian Studies, The Australian National University.', 'Bruce A. Hooley. 1971. Austronesian Languages of the Morobe District, Papua New Guinea. Oceanic Linguistics 10. 79-151.']	(yant1237:1)gora1262:1;	Gorakor	Papunesia	-6.85564	146.579	gora1262	goc	PG	aust1307	gora1262
gula1270	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/nort2833	language	wordlist_or_less	['Darrell T. Tryon and B. D. Hackman. 1983. Solomon Islands Languages: An Internal Classification. (Pacific Linguistics: Series C, 72.) Canberra: Research School of Pacific and Asian Studies, Australian National University. viii+490+19pp.']	gula1270:1;	Gula'alaa	Papunesia	-8.74742	161.023	gula1270	gmb	SB	aust1307	gula1270
guma1254	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848	language	grammar	['Clif Olson. 1992. Gumawana (Amphlett Islands, Papua New Guinea): Grammar Sketch and Texts. In Malcolm D. Ross (ed.), Papers in Austronesian Linguistics 2, 251-430. Canberra: Research School of Pacific and Asian Studies, Australian National University.', 'Malcolm Ross. 1988. Proto-Oceanic and the Austronesian languages of western Melanesia. (Pacific Linguistics: Series C, 98.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xiii+487pp. (Publication of PhD, ANU 1987.)', 'David R. Lithgow. 1976. Austronesian Languages: Milne Bay and Adjacent Islands (Milne Bay Province). In Stephen A. Wurm (ed.), New Guinea Area Languages and Language Study Vol 2: Austronesian Languages, 441-523. Canberra: Research School of Pacific and Asian Studies, Australian National University.']	guma1254:1;	Gumawana	Papunesia	-9.28497	150.762	guma1254	gvs	PG	aust1307	guma1254
gura1254	extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/patp1244/mini1257	language	wordlist_or_less	[""""Stephen A. Wurm. 2007. Australasia and the Pacific. In Moseley, Christopher (ed.), Encyclopedia of the World's Endangered Languages, 425-578. London & New York: Routledge.""""]	gura1254:1;	Guramalum	Papunesia	-4.26666	152.933	gura1254	grz	PG	aust1307	gura1254
gwed1239	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/aret1241/taup1241/nucl1794/east2762	language	wordlist_or_less	['Malcolm Ross. 1988. Proto-Oceanic and the Austronesian languages of western Melanesia. (Pacific Linguistics: Series C, 98.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xiii+487pp. (Publication of PhD, ANU 1987.)']	gwed1239:1;	Gweda	Papunesia	-10.2173	150.421	gwed1239	grw	PG	aust1307	gwed1239
haek1239	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/nort3211/vohk1236/vohk1234/bwat1242/haek1241	language	phonology_or_text	[""""Leenhardt, Maurice. 1946. Langues et dialectes de l'Austro-Mélanésie. (Travaux et Mémoires de l'Institut d'Ethnologie, XLVI.) Paris: Institut d'Ethnologie. 697pp.""""]	haek1239:1;	Haeke	Papunesia	-21.0735	164.869	haek1239	aek	NC	aust1307	haek1239
haho1237	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/neha1246/nucl1750/buka1262/sapo1252/tinp1238	language	wordlist_or_less	['Malcolm Ross. 1988. Proto-Oceanic and the Austronesian languages of western Melanesia. (Pacific Linguistics: Series C, 98.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xiii+487pp. (Publication of PhD, ANU 1987.)', 'Jerry Allen and Conrad Hurd. 1965. Languages of the Bougainville district. Port Moresby: Department of Information and Extension Services. 56pp.']	(arav1240:1,kuru1306:1,rats1237:1)haho1237:1;	Hahon	Papunesia	-5.59031	154.801	haho1237	hah	PG	aust1307	haho1237
haig1237	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/aret1241/taup1241/nucl1794/east2762	language	wordlist_or_less	['Mary Cooper and Bethwyn Evans and Marie Keilah. 1997. A Rapid Assessment Report on the Garughwahi (Haigwai) Language: Naura and Kapulika Villages. Ms. 17pp.']	(kapu1244:1,naur1244:1)haig1237:1;	Haigwai	Papunesia	-10.2741	150.256	haig1237	hgw	PG	aust1307	haig1237
hako1237	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/neha1246/nucl1750/buka1262/hali1243	language	wordlist_or_less	['Malcolm Ross. 1988. Proto-Oceanic and the Austronesian languages of western Melanesia. (Pacific Linguistics: Series C, 98.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xiii+487pp. (Publication of PhD, ANU 1987.)', '1986. Hakö primer 3. Arawa: Department of North Solomons Province, Division of Education. 53pp.']	(lont1237:1)hako1237:1;	Hakö	Papunesia	-5.06832	154.594	hako1237	hao	PG	aust1307	hako1237
hali1244	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/neha1246/nucl1750/buka1262/hali1243	language	grammar	['Allen, Jerry. 1987. Halia grammar. (Data Papers on Papua New Guinea Languages, 32.) Ukarumpa: Summer Institute of Linguistics. 219pp.', 'Allen, Gerald Norman. 1978. Halia Verb Morphology: From Morpheme to Discourse. (MA thesis, University of Texas at Arlington; ix+99pp.)', 'Jerry Allen and Janice Allen. 1965. Halia Language Course. Port Moresby: Department of Information and Extension Services. 68pp.', 'Heinrich Schnee. 1901. Beitrag zur Kenntniss der Sprachen im Bismarck-Archipel. Mittheilungen des Seminars für Orientalische Sprachen IV. 229-279.']	(hana1243:1,hang1262:1,sela1258:1,toul1237:1)hali1244:1;	Halia	Papunesia	-5.26603	154.662	hali1244	hla	PG	aust1307	hali1244
hano1246	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205	language	long_grammar	['Hannah Vari-Bogiri. 2011. Phonology and morpho-syntax of Raga, Vanuatu. (Doctoral dissertation, Port Vila: University of the South Pacific; xxxix+330pp.)', 'Walsh, David S. 1966. The phonology and phrase structure of Raxa. (MA thesis, University of Auckland; ix+84pp.)', 'W. G. Ivens. 1936. A Grammar of the Language of Lamalanga, North Raga, New Hebrides. Bulletin of the School of Oriental and African Studies 9. 733-763.', 'von der Gabelentz, Hans Conor. 1879. Die Melanesischen Sprachen: Vol 2. (Abhandlungen der Königlichen Sächsischen Gesellschaft der Wissenschaften, 7:1.) Leipzig: S.~Hirzel. 1-186pp.']	hano1246:1;	Hano	Papunesia	-15.5432	168.167	hano1246	lml	VU	aust1307	hano1246
have1241	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/nort3211/vohk1236/vohk1234/bwat1242	language	phonology_or_text	[""""Leenhardt, Maurice. 1946. Langues et dialectes de l'Austro-Mélanésie. (Travaux et Mémoires de l'Institut d'Ethnologie, XLVI.) Paris: Institut d'Ethnologie. 697pp.""""]	have1241:1;	Haveke	Papunesia	-21.0249	164.753	have1241	hvk	NC	aust1307	have1241
hawa1245	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/cent2062	language	grammar	['Elbert, Samuel H. 1970. Spoken Hawaiian. Honolulu: University Press of Hawaii. 272pp.', 'L. Andrews. 1854. Grammar of the Hawaiian language. Honolulu: Mission Press. 168pp.', 'von Chamisso, Adelbert. 1837. Über die Hawaiische Sprache. Leipzig: Weidmannischen Buchhandlung. 92pp. (Also published in Philosophische, philologische und historische Abhandlungen der königlichen Akademie der Wissenschaften zu Berlin aus dem Jahre 1837:1-79, 1839.)', 'Rebeca Fernández. 2013 [1789]. The Nootka and Sandwich vocabularies in the Relación de la entrada de San Lorenzo de Nutka (1789). Sprachtypologie und Universalienforschung 66. 314-327.', """"James Cook. 1784. Appendix, No.~V: Vocabulary of the language of Atooi, one of the Sandwich Islands, January, 1778. In James King (ed.), A voyage to the Pacific Ocean: undertaken, by the command of His Majesty, for making discoveries in the Northern Hemisphere: to determine the position and extent of the west side of North America, its distance from Asia, and the practicability of a northern passage to Europe; performed under the direction of Captains Cook, Clerke, and Gore, in his Majesty's ships the Resolution and Discovery, in the years 1776, 1777, 1778, 1779, and 1780, 549-553. London: Printed by W. and A. Strahan, for G. Nicol.""""]	hawa1245:1;	Hawaiian	Papunesia	19.6297	-155.43	hawa1245	haw	US	aust1307	hawa1245
herm1237	nearly_extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/east2459/manu1262/west2533/west2848	language	wordlist_or_less	['Georg Thilenius. 1903. Ethnographische ergebnisse aus Melanesien. (Abhandlungen der Kaiserlichen Leopoldinisch-Carolinischen Deutschen Akademie der Naturforscher, 80.) Halle: Ehrhardt Karras. 476pp.', 'Heinrich Schnee. 1901. Beitrag zur Kenntniss der Sprachen im Bismarck-Archipel. Mittheilungen des Seminars für Orientalische Sprachen IV. 229-279.']	herm1237:1;	Hermit	Papunesia	-1.52891	145.075	herm1237	llf	PG	aust1307	herm1237
hiww1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/torr1262/hiwl1234	language	phonology_or_text	['Alexandre François. 2017. The economy of word classes in Hiw, Vanuatu: Grammatically flexible, lexically rigid. Studies in Language 41. 294-357.', 'Alexandre François. 2010. Pragmatic demotion and clause dependency: On two atypical subordinating strategies in Lo-Toga and Hiw (Torres, Vanuatu). In Isabelle Bril (ed.), Clause Linking and Clause Hierarchy: Syntax and Pragmatics, 499-548. Amsterdam: John Benjamins.', 'Alexandre François. 2007. Noun articles in Torres and Banks languages: Conservation and innovation. In Siegel, Jeff and Lynch, John and Eades, Diana (eds.), Language description, history and development: linguistic indulgence in memory of Terry Crowley, 267-280. Amsterdam: John Benjamins.', 'Darrell T. Tryon. 1976. New Hebrides Languages: An Internal Classification. (Pacific Linguistics: Series C, 50.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+545pp.']	hiww1237:1;	Hiw	Papunesia	-13.126367	166.584857	hiww1237	hiw	VU	aust1307	hiww1237
hmwa1243	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/nort3211/vohk1236/vohk1234	language	phonology_or_text	[""""Leenhardt, Maurice. 1946. Langues et dialectes de l'Austro-Mélanésie. (Travaux et Mémoires de l'Institut d'Ethnologie, XLVI.) Paris: Institut d'Ethnologie. 697pp.""""]	hmwa1243:1;	Hmwaveke	Papunesia	-20.9246	164.768	hmwa1243	mrk	NC	aust1307	hmwa1243
hoav1238	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/newg1239/east2761/rovi1239/hoav1239	language	long_grammar	['Karen Davis. 2003. A Grammar of the Hoava Language, Western Solomons. (Pacific Linguistics, 535.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xvi+332pp.', 'Karen Davis. 1997. A grammar of the Hoava language, western Solomons. (Doctoral dissertation, University of Auckland; 332pp.)', 'Somerville, B. T. and S. C. Weigall. 1896. A vocabulary of various dialects of New Georgia. London: Hydrographic Dept. Admiralty, H M S O. 36pp.']	hoav1238:1;	Hoava	Papunesia	-8.19679	157.595	hoav1238	hoa	SB	aust1307	hoav1238
hote1245	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/huon1245/sout2878/hote1244	language	grammar_sketch	['Muzzey, Marguerite. 1979. Hote grammar essentials. Ms. 101pp.', 'Bruce A. Hooley. 1971. Austronesian Languages of the Morobe District, Papua New Guinea. Oceanic Linguistics 10. 79-151.']	(misi1244:1,nucl1515:1)hote1245:1;	Hote	Papunesia	-7.07708	146.869	hote1245	hot	PG	aust1307	hote1245
hula1239	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/peri1258/cent2070/sina1272/hula1245	language	grammar_sketch	['Short, Lillian Mary Theakston. 1938. The phonetics and grammar of the Hula language, with vocabulary and translation and notes of other dialects of the Hood Bay district. (MA thesis, University of Adelaide; 139pp.)', """"Guise, R. E. 1892. Vocabulary of Bula'a dialect, spoken in the Central District of British New Guinea, by some coast tribes. British New Guinea, Annual Report on British New Guinea 1890-1891. 108-113.""""]	(alew1234:1,irup1240:1,kapo1252:1,vula1238:1)hula1239:1;	Hula	Papunesia	-9.99427	147.705	hula1239	hul	PG	aust1307	hula1239
iaai1238	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/loya1239	language	grammar	[""""Anne-Laure Dotte. 2013. Le iaai aujourd'hui: Évolutions sociolinguistiques et linguistiques d'une langue kanak de Nouvelle-Calédonie (Ouvéa, Îles Loyauté). (Doctoral dissertation, Université Lumière Lyon 2; 534pp.)"""", """"Françoise Ozanne-Rivierre. 1976. Le Iaai: langue mélansiénne d'Ouvéa (Nouvelle-Caledonie). (Langues et Civilisations à Tradition Orale, 20.) Paris: SELAF. 245pp. (Publication of 1973 PhD, Université de la Sorbonne-Nouvelle.)"""", 'Darrell T. Tryon. 1968. Iai Grammar. (Pacific Linguistics: Series B, 8.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xii+125pp.', 'Sidney H. Ray. 1926. Grammar of the Iai language. In A Comparative Study of the Melanesian Island Languages, 84-111. Cambridge: Cambridge University Press.', 'Sidney H. Ray. 1919/1920. The Polynesian Languages in Melanesia. Anthropos 14/15. 46-96.']	iaai1238:1;	Iaai	Papunesia	-20.6301	166.59	iaai1238	iai	NC	aust1307	iaai1238
