Feature_ID	ntips_parsimony_glottolog	zeroes_parsimony_glottolog	ones_parsimony_glottolog	min_percent_parsimony_glottolog	min_parsimony_glottolog	Proto-language	Prediction	Feature	Source (Latex)	Source	Comment	Language_ID	conflict	glottolog_parsimony_prediction	glottolog_parsimony_prediction_0	glottolog_parsimony_prediction_1	Parsimony result (Glottolog-tree)	Abbreviation	Question
GB319	245	237	8	0.0326530612244898	8	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB319 TrialFree	Is trial number regularly marked in the noun phrase by a dedicated phonologically free element?
GB319	245	237	8	0.0326530612244898	8	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB319 TrialFree	Is trial number regularly marked in the noun phrase by a dedicated phonologically free element?
GB319	245	237	8	0.0326530612244898	8	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB319 TrialFree	Is trial number regularly marked in the noun phrase by a dedicated phonologically free element?
GB320	241	226	15	0.06224066390041494	15	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB320 PaucalFree	Is paucal number regularly marked in the noun phrase by a dedicated phonologically free element?
GB320	241	226	15	0.06224066390041494	15	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB320 PaucalFree	Is paucal number regularly marked in the noun phrase by a dedicated phonologically free element?
GB320	241	226	15	0.06224066390041494	15	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB320 PaucalFree	Is paucal number regularly marked in the noun phrase by a dedicated phonologically free element?
GB320	241	226	15	0.06224066390041494	15	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB320 PaucalFree	Is paucal number regularly marked in the noun phrase by a dedicated phonologically free element?
GB321	235	230	5	0.02127659574468085	5	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB321 GenderUnpredict	Is there a large class of nouns whose gender/noun class is not phonologically or semantically predictable?
GB321	235	230	5	0.02127659574468085	5	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB321 GenderUnpredict	Is there a large class of nouns whose gender/noun class is not phonologically or semantically predictable?
GB321	235	230	5	0.02127659574468085	5	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB321 GenderUnpredict	Is there a large class of nouns whose gender/noun class is not phonologically or semantically predictable?
GB321	235	230	5	0.02127659574468085	5	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB321 GenderUnpredict	Is there a large class of nouns whose gender/noun class is not phonologically or semantically predictable?
GB322	118	111	7	0.059322033898305086	7	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB322 EvidSense	Is there grammatical marking of direct evidence (perceived with the senses)?
GB322	118	111	7	0.059322033898305086	7	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB322 EvidSense	Is there grammatical marking of direct evidence (perceived with the senses)?
GB322	118	111	7	0.059322033898305086	7	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB322 EvidSense	Is there grammatical marking of direct evidence (perceived with the senses)?
GB322	118	111	7	0.059322033898305086	7	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB322 EvidSense	Is there grammatical marking of direct evidence (perceived with the senses)?
GB323	117	113	4	0.03418803418803419	4	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB323 EvidIndirect	Is there grammatical marking of indirect evidence (hearsay, inference, etc.)?
GB323	117	113	4	0.03418803418803419	4	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB323 EvidIndirect	Is there grammatical marking of indirect evidence (hearsay, inference, etc.)?
GB323	117	113	4	0.03418803418803419	4	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB323 EvidIndirect	Is there grammatical marking of indirect evidence (hearsay, inference, etc.)?
GB323	117	113	4	0.03418803418803419	4	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB323 EvidIndirect	Is there grammatical marking of indirect evidence (hearsay, inference, etc.)?
GB324	220	152	68	0.3090909090909091	68	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB324 QV	Is there an interrogative verb for content interrogatives (who?, what?, etc.)?
GB324	220	152	68	0.3090909090909091	68	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB324 QV	Is there an interrogative verb for content interrogatives (who?, what?, etc.)?
GB324	220	152	68	0.3090909090909091	68	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB324 QV	Is there an interrogative verb for content interrogatives (who?, what?, etc.)?
GB324	220	152	68	0.3090909090909091	68	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB324 QV	Is there an interrogative verb for content interrogatives (who?, what?, etc.)?
GB325	172	163	9	0.05232558139534884	9	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB325 QCountMass	Is there a count/mass distinction in interrogative quantifiers?
GB325	172	163	9	0.05232558139534884	9	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB325 QCountMass	Is there a count/mass distinction in interrogative quantifiers?
GB325	172	163	9	0.05232558139534884	9	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB325 QCountMass	Is there a count/mass distinction in interrogative quantifiers?
GB325	172	163	9	0.05232558139534884	9	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB325 QCountMass	Is there a count/mass distinction in interrogative quantifiers?
GB326	216	39	177	0.18055555555555555	39	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB326 QInSitu	Do (nominal) content interrogatives normally or frequently occur in situ?
GB326	216	39	177	0.18055555555555555	39	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB326 QInSitu	Do (nominal) content interrogatives normally or frequently occur in situ?
GB326	216	39	177	0.18055555555555555	39	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB326 QInSitu	Do (nominal) content interrogatives normally or frequently occur in situ?
GB326	216	39	177	0.18055555555555555	39	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB326 QInSitu	Do (nominal) content interrogatives normally or frequently occur in situ?
GB327	218	4	214	0.01834862385321101	4	Proto-Polynesian	1	NA	NA	NA	NA	NA	NA	Present	0	1	True Positive	GB327 RELPost	Can the relative clause follow the noun?
GB327	218	4	214	0.01834862385321101	4	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB327 RELPost	Can the relative clause follow the noun?
GB327	218	4	214	0.01834862385321101	4	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB327 RELPost	Can the relative clause follow the noun?
GB327	218	4	214	0.01834862385321101	4	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB327 RELPost	Can the relative clause follow the noun?
GB328	208	201	7	0.03365384615384615	7	Proto-Polynesian	0	NA	NA	NA	NA	NA	NA	Absent	1	0	True Negative	GB328 RELPre	Can the relative clause precede the noun?
GB328	208	201	7	0.03365384615384615	7	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB328 RELPre	Can the relative clause precede the noun?
GB328	208	201	7	0.03365384615384615	7	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB328 RELPre	Can the relative clause precede the noun?
GB328	208	201	7	0.03365384615384615	7	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB328 RELPre	Can the relative clause precede the noun?
GB329	192	182	10	0.052083333333333336	10	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB329 RELInternalHead	Are there internally-headed relative clauses?
GB329	192	182	10	0.052083333333333336	10	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB329 RELInternalHead	Are there internally-headed relative clauses?
GB329	192	182	10	0.052083333333333336	10	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB329 RELInternalHead	Are there internally-headed relative clauses?
GB329	192	182	10	0.052083333333333336	10	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB329 RELInternalHead	Are there internally-headed relative clauses?
GB330	188	175	13	0.06914893617021277	13	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB330 RELCorr	Are there correlative relative clauses?
GB330	188	175	13	0.06914893617021277	13	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB330 RELCorr	Are there correlative relative clauses?
GB330	188	175	13	0.06914893617021277	13	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB330 RELCorr	Are there correlative relative clauses?
GB330	188	175	13	0.06914893617021277	13	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB330 RELCorr	Are there correlative relative clauses?
GB331	192	176	16	0.08333333333333333	16	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB331 RELAdjoined	Are there non-adjacent relative clauses?
GB331	192	176	16	0.08333333333333333	16	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB331 RELAdjoined	Are there non-adjacent relative clauses?
GB331	192	176	16	0.08333333333333333	16	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB331 RELAdjoined	Are there non-adjacent relative clauses?
GB331	192	176	16	0.08333333333333333	16	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB331 RELAdjoined	Are there non-adjacent relative clauses?
GB333	232	59	173	0.2543103448275862	59	Proto-Oceanic	1	NA	NA	NA	NA	NA	NA	Present	0	1	True Positive	GB333 NUMDecimal	Is there a decimal numeral system?
GB333	232	59	173	0.2543103448275862	59	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB333 NUMDecimal	Is there a decimal numeral system?
GB333	232	59	173	0.2543103448275862	59	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB333 NUMDecimal	Is there a decimal numeral system?
GB333	232	59	173	0.2543103448275862	59	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB333 NUMDecimal	Is there a decimal numeral system?
GB334	232	129	103	0.44396551724137934	103	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB334 NUMQuinary	Is there synchronic evidence for any element of a quinary numeral system?
GB334	232	129	103	0.44396551724137934	103	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB334 NUMQuinary	Is there synchronic evidence for any element of a quinary numeral system?
GB334	232	129	103	0.44396551724137934	103	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB334 NUMQuinary	Is there synchronic evidence for any element of a quinary numeral system?
GB334	232	129	103	0.44396551724137934	103	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB334 NUMQuinary	Is there synchronic evidence for any element of a quinary numeral system?
GB335	228	195	33	0.14473684210526316	33	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB335 NUMVigesimal	Is there synchronic evidence for any element of a vigesimal numeral system?
GB335	228	195	33	0.14473684210526316	33	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB335 NUMVigesimal	Is there synchronic evidence for any element of a vigesimal numeral system?
GB335	228	195	33	0.14473684210526316	33	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB335 NUMVigesimal	Is there synchronic evidence for any element of a vigesimal numeral system?
GB335	228	195	33	0.14473684210526316	33	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB335 NUMVigesimal	Is there synchronic evidence for any element of a vigesimal numeral system?
GB336	224	223	1	0.004464285714285714	1	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB336 NUMBodyTally	Is there a body-part tallying system?
GB336	224	223	1	0.004464285714285714	1	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB336 NUMBodyTally	Is there a body-part tallying system?
GB336	224	223	1	0.004464285714285714	1	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB336 NUMBodyTally	Is there a body-part tallying system?
GB336	224	223	1	0.004464285714285714	1	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB336 NUMBodyTally	Is there a body-part tallying system?
GB400	206	191	15	0.07281553398058252	15	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB400 PersonNeutralized	Are all person categories neutralized in some voice, tense, aspect, mood and/or negation?
GB400	206	191	15	0.07281553398058252	15	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB400 PersonNeutralized	Are all person categories neutralized in some voice, tense, aspect, mood and/or negation?
GB400	206	191	15	0.07281553398058252	15	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB400 PersonNeutralized	Are all person categories neutralized in some voice, tense, aspect, mood and/or negation?
GB400	206	191	15	0.07281553398058252	15	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB400 PersonNeutralized	Are all person categories neutralized in some voice, tense, aspect, mood and/or negation?
GB401	121	75	46	0.38016528925619836	46	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB401 PatientLabile	Is there a class of patient-labile verbs?
GB401	121	75	46	0.38016528925619836	46	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB401 PatientLabile	Is there a class of patient-labile verbs?
GB401	121	75	46	0.38016528925619836	46	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB401 PatientLabile	Is there a class of patient-labile verbs?
GB401	121	75	46	0.38016528925619836	46	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB401 PatientLabile	Is there a class of patient-labile verbs?
GB402	156	154	2	0.01282051282051282	2	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB402 VSupplSee	Does the verb for 'see' have suppletive verb forms?
GB402	156	154	2	0.01282051282051282	2	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB402 VSupplSee	Does the verb for 'see' have suppletive verb forms?
GB402	156	154	2	0.01282051282051282	2	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB402 VSupplSee	Does the verb for 'see' have suppletive verb forms?
GB402	156	154	2	0.01282051282051282	2	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB402 VSupplSee	Does the verb for 'see' have suppletive verb forms?
GB403	165	141	24	0.14545454545454545	24	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB403 VSupplCome	Does the verb for 'come' have suppletive verb forms?
GB403	165	141	24	0.14545454545454545	24	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB403 VSupplCome	Does the verb for 'come' have suppletive verb forms?
GB403	165	141	24	0.14545454545454545	24	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB403 VSupplCome	Does the verb for 'come' have suppletive verb forms?
GB403	165	141	24	0.14545454545454545	24	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB403 VSupplCome	Does the verb for 'come' have suppletive verb forms?
GB408	241	152	89	0.36929460580912865	89	Proto-Eastern Polynesian	1	NA	NA	NA	NA	NA	NA	Present	0	1	True Positive	GB408 Accusative	Is there any accusative alignment of flagging?
GB408	241	152	89	0.36929460580912865	89	Proto-Oceanic	1	NA	NA	NA	NA	NA	NA	Absent	1	0	False Negative	GB408 Accusative	Is there any accusative alignment of flagging?
GB408	241	152	89	0.36929460580912865	89	Proto-Polynesian	1	Is there any accusative alignment of flagging?	\cite[261-261]{chung1978}, \{ball2007ergativity}	Chung (1978:261-262), Ball (2007)	NA	poly1242	Yes	Absent	1	0	False Negative	GB408 Accusative	Is there any accusative alignment of flagging?
GB408	241	152	89	0.36929460580912865	89	Proto-Polynesian	0	Is there any accusative alignment of flagging?	\citet[106-107]{clark1976aspects}	Clark (1976:106-107)	NA	poly1242	Yes	Absent	1	0	True Negative	GB408 Accusative	Is there any accusative alignment of flagging?
GB408	241	152	89	0.36929460580912865	89	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB408 Accusative	Is there any accusative alignment of flagging?
GB409	239	198	41	0.17154811715481172	41	Proto-Eastern Polynesian	0	NA	NA	NA	NA	NA	NA	Absent	1	0	True Negative	GB409 Ergative	Is there any ergative alignment of flagging?
GB409	239	198	41	0.17154811715481172	41	Proto-Oceanic	0	NA	NA	NA	NA	NA	NA	Absent	1	0	True Negative	GB409 Ergative	Is there any ergative alignment of flagging?
GB409	239	198	41	0.17154811715481172	41	Proto-Polynesian	0	Is there any ergative alignment of flagging?	\cite[261-261]{chung1978}	Chung (1978:261-262)	NA	poly1242	Yes	Present	0	1	False Positive	GB409 Ergative	Is there any ergative alignment of flagging?
GB409	239	198	41	0.17154811715481172	41	Proto-Polynesian	1	Is there any ergative alignment of flagging?	\citet[106-107]{clark1976aspects}	Clark (1976:106-107)	NA	poly1242	Yes	Present	0	1	True Positive	GB409 Ergative	Is there any ergative alignment of flagging?
GB409	239	198	41	0.17154811715481172	41	Proto-Central Pacific	1	Is there any ergative alignment of flagging?	\citet[1]{kikusawa2002proto}	Kikusawa (2002:1)	NA	cent2060	Yes	Absent	1	0	False Negative	GB409 Ergative	Is there any ergative alignment of flagging?
GB409	239	198	41	0.17154811715481172	41	Proto-Central Pacific	0	Is there any ergative alignment of flagging?	\{ball2007ergativity}	Ball (2007)	NA	cent2060	Yes	Absent	1	0	True Negative	GB409 Ergative	Is there any ergative alignment of flagging?
GB410	237	56	181	0.23628691983122363	56	Proto-Central Pacific	1	NA	NA	NA	NA	NA	NA	Half	0.5	0.5	Half	GB410 NeutralAlign	Is there any neutral alignment of flagging?
GB410	237	56	181	0.23628691983122363	56	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB410 NeutralAlign	Is there any neutral alignment of flagging?
GB410	237	56	181	0.23628691983122363	56	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	0.6666666666666666	0.3333333333333333	NA	GB410 NeutralAlign	Is there any neutral alignment of flagging?
GB410	237	56	181	0.23628691983122363	56	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB410 NeutralAlign	Is there any neutral alignment of flagging?
GB415	194	171	23	0.11855670103092783	23	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB415 PRO2PPoliteness	Is there a politeness distinction in 2nd person forms?
GB415	194	171	23	0.11855670103092783	23	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB415 PRO2PPoliteness	Is there a politeness distinction in 2nd person forms?
GB415	194	171	23	0.11855670103092783	23	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB415 PRO2PPoliteness	Is there a politeness distinction in 2nd person forms?
GB415	194	171	23	0.11855670103092783	23	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB415 PRO2PPoliteness	Is there a politeness distinction in 2nd person forms?
GB421	179	65	114	0.36312849162011174	65	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB421 ComplThinkKnowPre	Is there a preposed complementizer in complements of verbs of thinking and/or knowing?
GB421	179	65	114	0.36312849162011174	65	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB421 ComplThinkKnowPre	Is there a preposed complementizer in complements of verbs of thinking and/or knowing?
GB421	179	65	114	0.36312849162011174	65	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Half	0.5	0.5	NA	GB421 ComplThinkKnowPre	Is there a preposed complementizer in complements of verbs of thinking and/or knowing?
GB421	179	65	114	0.36312849162011174	65	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB421 ComplThinkKnowPre	Is there a preposed complementizer in complements of verbs of thinking and/or knowing?
GB422	187	177	10	0.053475935828877004	10	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB422 ComplThinkKnowPost	Is there a postposed complementizer in complements of verbs of thinking and/or knowing?
GB422	187	177	10	0.053475935828877004	10	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB422 ComplThinkKnowPost	Is there a postposed complementizer in complements of verbs of thinking and/or knowing?
GB422	187	177	10	0.053475935828877004	10	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB422 ComplThinkKnowPost	Is there a postposed complementizer in complements of verbs of thinking and/or knowing?
GB422	187	177	10	0.053475935828877004	10	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB422 ComplThinkKnowPost	Is there a postposed complementizer in complements of verbs of thinking and/or knowing?
GB430	250	230	20	0.08	20	Proto-Oceanic	0	NA	NA	NA	NA	NA	NA	Absent	1	0	True Negative	GB430 POSSPfxPosr	Can adnominal possession be marked by a prefix on the possessor?
GB430	250	230	20	0.08	20	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB430 POSSPfxPosr	Can adnominal possession be marked by a prefix on the possessor?
GB430	250	230	20	0.08	20	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB430 POSSPfxPosr	Can adnominal possession be marked by a prefix on the possessor?
GB430	250	230	20	0.08	20	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB430 POSSPfxPosr	Can adnominal possession be marked by a prefix on the possessor?
GB431	252	227	25	0.0992063492063492	25	Proto-Oceanic	0	NA	NA	NA	NA	NA	NA	Absent	1	0	True Negative	GB431 POSSPfxPosd	Can adnominal possession be marked by a prefix on the possessed noun?
GB431	252	227	25	0.0992063492063492	25	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB431 POSSPfxPosd	Can adnominal possession be marked by a prefix on the possessed noun?
GB431	252	227	25	0.0992063492063492	25	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB431 POSSPfxPosd	Can adnominal possession be marked by a prefix on the possessed noun?
GB431	252	227	25	0.0992063492063492	25	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB431 POSSPfxPosd	Can adnominal possession be marked by a prefix on the possessed noun?
GB432	249	224	25	0.10040160642570281	25	Proto-Oceanic	0	NA	NA	NA	NA	NA	NA	Absent	1	0	True Negative	GB432 POSSSfxPosr	Can adnominal possession be marked by a suffix on the possessor?
GB432	249	224	25	0.10040160642570281	25	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB432 POSSSfxPosr	Can adnominal possession be marked by a suffix on the possessor?
GB432	249	224	25	0.10040160642570281	25	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB432 POSSSfxPosr	Can adnominal possession be marked by a suffix on the possessor?
GB432	249	224	25	0.10040160642570281	25	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB432 POSSSfxPosr	Can adnominal possession be marked by a suffix on the possessor?
GB433	253	51	202	0.2015810276679842	51	Proto-Oceanic	1	NA	NA	NA	NA	NA	NA	Present	0	1	True Positive	GB433 POSSSfxPosd	Can adnominal possession be marked by a suffix on the possessed noun?
GB433	253	51	202	0.2015810276679842	51	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB433 POSSSfxPosd	Can adnominal possession be marked by a suffix on the possessed noun?
GB433	253	51	202	0.2015810276679842	51	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB433 POSSSfxPosd	Can adnominal possession be marked by a suffix on the possessed noun?
GB433	253	51	202	0.2015810276679842	51	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB433 POSSSfxPosd	Can adnominal possession be marked by a suffix on the possessed noun?
GB519	223	88	135	0.39461883408071746	88	Proto-Polynesian	1	NA	NA	NA	NA	NA	NA	Present	0	1	True Positive	GB519 MoodAuxPart	Can mood be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB519	223	88	135	0.39461883408071746	88	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB519 MoodAuxPart	Can mood be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB519	223	88	135	0.39461883408071746	88	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB519 MoodAuxPart	Can mood be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB519	223	88	135	0.39461883408071746	88	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB519 MoodAuxPart	Can mood be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB520	244	68	176	0.2786885245901639	68	Proto-Central Pacific	1	NA	NA	NA	NA	NA	NA	Present	0	1	True Positive	GB520 AspectAuxPart	Can aspect be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB520	244	68	176	0.2786885245901639	68	Proto-Polynesian	1	NA	NA	NA	NA	NA	NA	Present	0	1	True Positive	GB520 AspectAuxPart	Can aspect be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB520	244	68	176	0.2786885245901639	68	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB520 AspectAuxPart	Can aspect be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB520	244	68	176	0.2786885245901639	68	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB520 AspectAuxPart	Can aspect be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB521	240	140	100	0.4166666666666667	100	Proto-Central Pacific	1	NA	NA	NA	NA	NA	NA	Present	0	1	True Positive	GB521 TenseAuxPart	Can tense be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
